    1.000000	18252850364.677868
    2.000000	18252849937.378448
    3.000000	18252849815.348373
    4.000000	18252849709.630466
    5.000000	18252849712.094311
    6.000000	18252849542.582493
    7.000000	18252849281.886925
    8.000000	18252849027.726212
    9.000000	18252848663.471214
   10.000000	18252848223.626579
   11.000000	18252847192.430786
   12.000000	18252847862.888203
   13.000000	18252843858.217991
   14.000000	18252837666.216923
   15.000000	18252821895.688702
   16.000000	18252791344.839581
   17.000000	18252741533.045933
   18.000000	18252724217.502014
   19.000000	18252530687.907959
   20.000000	18252397457.805279
   21.000000	18252193054.180374
   22.000000	18251848498.565216
   23.000000	18251308815.765259
   24.000000	18250936139.211750
   25.000000	18249781804.584316
   26.000000	18248589909.349918
   27.000000	18247380874.926762
   28.000000	18245776422.339996
   29.000000	18243120627.040627
   30.000000	18240165561.488037
   31.000000	18236985223.544064
   32.000000	18234282009.473240
   33.000000	18227867723.435238
   34.000000	18222367550.645893
   35.000000	18215785627.562237
   36.000000	18209864147.090614
   37.000000	18204318604.213291
   38.000000	18194010327.353603
   39.000000	18180015419.739098
   40.000000	18164724375.966240
   41.000000	18167944711.611851
   42.000000	18146964809.486664
   43.000000	18127288190.072205
   44.000000	18113197103.391384
   45.000000	18089486156.381779
   46.000000	18062390337.942169
   47.000000	18031208849.088486
   48.000000	18034507189.790012
   49.000000	17991197787.363945
   50.000000	17945614251.067062
   51.000000	17905712284.200279
   52.000000	17878799727.929382
   53.000000	17849453739.223942
   54.000000	17788834286.122097
   55.000000	17721675271.398525
   56.000000	17666342962.323383
   57.000000	17623529327.637890
   58.000000	17528773445.758030
   59.000000	17486265923.513416
   60.000000	17368116378.554142
   61.000000	17284346138.121681
   62.000000	17195406695.480076
   63.000000	17078678728.560003
   64.000000	17045869381.011868
   65.000000	16904666368.585617
   66.000000	16728452883.706400
   67.000000	16546156223.783970
   68.000000	16438711393.457987
   69.000000	16333818106.186628
   70.000000	16226191597.183046
   71.000000	15897577008.120378
   72.000000	15661884121.757475
   73.000000	15429259451.424900
   74.000000	15311864482.138000
   75.000000	15041889851.576921
   76.000000	14715125123.579817
   77.000000	14518558210.800282
   78.000000	15029766883.493385
   79.000000	14181998018.456676
   80.000000	13858282008.969069
   81.000000	13536210977.872721
   82.000000	13205865923.926329
   83.000000	12872380613.571539
   84.000000	12559465203.654135
   85.000000	12248999433.854786
   86.000000	12350640151.997370
   87.000000	12117648765.057056
   88.000000	11393773938.143991
   89.000000	11347790810.899513
   90.000000	10761925143.733084
   91.000000	10309517906.909716
   92.000000	9985413092.448494
   93.000000	9577786387.095861
   94.000000	9568569987.519341
   95.000000	9678376158.254374
   96.000000	8798909818.220612
   97.000000	8242667996.821985
   98.000000	7804971328.621533
   99.000000	7412234960.652884
  100.000000	7376652387.888142
  101.000000	7163179200.228430
  102.000000	6556107920.643991
  103.000000	6449633752.423159
  104.000000	6419678529.994639
  105.000000	6724367039.056553
  106.000000	5938184047.550745
